usec,rovCtdDtg,rovCtdDtgFlag,vehicle,depth,depthFlag,temper,temperFlag,salin,salinFlag,oxyg,oxygFlag,light,lightFlag,sound,soundFlag,sigmatheta,sigmathetaFlag,lat,latFlag,lon,lonFlag
1348950570,09/29/2012 20:29:30,2,docr,2162.4,2,1.971,2,34.616,2,1.679,2,86.92,2,1493.783,2,27.6782,2,35.93322253,2,-122.93344346,2
1348950585,09/29/2012 20:29:45,2,docr,2159.35,2,1.973,2,34.616,2,1.683,2,86.91,2,1493.74,2,27.678,2,35.93322553,2,-122.933445,2
1348950600,09/29/2012 20:30:00,2,docr,2155.52,2,1.978,2,34.616,2,1.684,2,86.84,2,1493.696,2,27.6776,2,35.93323213,2,-122.93345326,2
1348950615,09/29/2012 20:30:15,2,docr,2152.28,2,1.983,2,34.616,2,1.691,2,86.92,2,1493.662,2,27.6772,2,35.9332416,2,-122.933452,2
1348950630,09/29/2012 20:30:30,2,docr,2149.43,2,1.984,2,34.616,2,1.691,2,86.93,2,1493.618,2,27.6771,2,35.93325166,2,-122.93343553,2
1348950645,09/29/2012 20:30:45,2,docr,2146.18,2,1.985,2,34.615,2,1.683,2,86.92,2,1493.565,2,27.6762,2,35.933276,2,-122.933437,2
1348950660,09/29/2012 20:31:00,2,docr,2143.14,2,1.985,2,34.614,2,1.672,2,86.92,2,1493.511,2,27.6754,2,35.93327846,2,-122.93339686,2
1348950675,09/29/2012 20:31:15,2,docr,2139.31,2,1.985,2,34.613,2,1.66,2,86.91,2,1493.444,2,27.6746,2,35.93327506,2,-122.9333864,2
1348950690,09/29/2012 20:31:30,2,docr,2135.47,2,1.986,2,34.612,2,1.648,2,86.91,2,1493.382,2,27.6737,2,35.933273,2,-122.933377,2
1348950705,09/29/2012 20:31:45,2,docr,2131.74,2,1.986,2,34.612,2,1.637,2,86.92,2,1493.317,2,27.6736,2,35.93328833,2,-122.93336213,2
1348950720,09/29/2012 20:32:00,2,docr,2128.01,2,1.99,2,34.611,2,1.626,2,86.91,2,1493.27,2,27.6725,2,35.93330806,2,-122.933352,2
1348950735,09/29/2012 20:32:15,2,docr,2124.96,2,1.992,2,34.611,2,1.62,2,86.91,2,1493.226,2,27.6723,2,35.933337,2,-122.933346,2
1348950750,09/29/2012 20:32:30,2,docr,2121.91,2,1.993,2,34.611,2,1.618,2,86.91,2,1493.178,2,27.6722,2,35.93332106,2,-122.9333522,2
1348950765,09/29/2012 20:32:45,2,docr,2118.38,2,1.995,2,34.611,2,1.616,2,86.91,2,1493.126,2,27.6721,2,35.9333276,2,-122.9333574,2
1348950780,09/29/2012 20:33:00,2,docr,2115.33,2,1.997,2,34.611,2,1.616,2,86.91,2,1493.083,2,27.6719,2,35.933358,2,-122.933357,2
1348950795,09/29/2012 20:33:15,2,docr,2112.09,2,2.002,2,34.61,2,1.608,2,86.91,2,1493.048,2,27.6707,2,35.93333013,2,-122.93335986,2
1348950810,09/29/2012 20:33:30,2,docr,2110.02,2,2.003,2,34.61,2,1.604,2,86.91,2,1493.016,2,27.6706,2,35.93333013,2,-122.9333554,2
1348950825,09/29/2012 20:33:45,2,docr,2106.98,2,2.005,2,34.61,2,1.6,2,86.92,2,1492.973,2,27.6704,2,35.933351,2,-122.93337,2
1348950840,09/29/2012 20:34:00,2,docr,2104.03,2,2.009,2,34.609,2,1.597,2,86.92,2,1492.939,2,27.6693,2,35.9333298,2,-122.93337466,2
1348950855,09/29/2012 20:34:15,2,docr,2101.77,2,2.011,2,34.609,2,1.593,2,86.93,2,1492.909,2,27.6691,2,35.93330773,2,-122.9333768,2
1348950870,09/29/2012 20:34:30,2,docr,2099.61,2,2.014,2,34.608,2,1.589,2,86.92,2,1492.883,2,27.6681,2,35.9332692,2,-122.9333942,2
1348950885,09/29/2012 20:34:45,2,docr,2097.05,2,2.019,2,34.608,2,1.584,2,86.93,2,1492.861,2,27.6677,2,35.93322186,2,-122.9333956,2
1348950900,09/29/2012 20:35:00,2,docr,2094.69,2,2.026,2,34.608,2,1.578,2,86.92,2,1492.851,2,27.6671,2,35.93319246,2,-122.93339553,2
1348950915,09/29/2012 20:35:15,2,docr,2092.33,2,2.03,2,34.607,2,1.572,2,86.92,2,1492.827,2,27.666,2,35.93316493,2,-122.93335306,2
1348950930,09/29/2012 20:35:30,2,docr,2090.47,2,2.03,2,34.607,2,1.568,2,86.91,2,1492.795,2,27.666,2,35.9331214,2,-122.9333486,2
1348950945,09/29/2012 20:35:45,2,docr,2087.71,2,2.031,2,34.607,2,1.568,2,86.92,2,1492.752,2,27.6659,2,35.93308933,2,-122.9333366,2
1348950960,09/29/2012 20:36:00,2,docr,2084.67,2,2.032,2,34.607,2,1.564,2,86.92,2,1492.704,2,27.6658,2,35.933109,2,-122.9333446,2
1348950975,09/29/2012 20:36:15,2,docr,2081.82,2,2.034,2,34.607,2,1.563,2,86.93,2,1492.664,2,27.6656,2,35.9330672,2,-122.9333334,2
1348950990,09/29/2012 20:36:30,2,docr,2079.16,2,2.034,2,34.607,2,1.562,2,86.92,2,1492.619,2,27.6656,2,35.933026,2,-122.933318,2
1348951005,09/29/2012 20:36:45,2,docr,2076.51,2,2.036,2,34.606,2,1.559,2,86.93,2,1492.581,2,27.6646,2,35.9330038,2,-122.93331346,2
1348951020,09/29/2012 20:37:00,2,docr,2074.05,2,2.036,2,34.606,2,1.558,2,86.93,2,1492.539,2,27.6646,2,35.93298046,2,-122.9333092,2
1348951035,09/29/2012 20:37:15,2,docr,2071.6,2,2.038,2,34.606,2,1.556,2,86.92,2,1492.505,2,27.6645,2,35.932965,2,-122.933326,2
1348951050,09/29/2012 20:37:30,2,docr,2068.55,2,2.04,2,34.606,2,1.554,2,86.92,2,1492.462,2,27.6643,2,35.93292153,2,-122.9332816,2
1348951065,09/29/2012 20:37:45,2,docr,2065.21,2,2.044,2,34.605,2,1.549,2,86.91,2,1492.421,2,27.6631,2,35.932901,2,-122.93327906,2
1348951080,09/29/2012 20:38:00,2,docr,2061.67,2,2.047,2,34.604,2,1.54,2,86.87,2,1492.372,2,27.6621,2,35.932876,2,-122.933291,2
1348951095,09/29/2012 20:38:15,2,docr,2058.03,2,2.049,2,34.604,2,1.533,2,86.92,2,1492.318,2,27.6619,2,35.9328644,2,-122.93329853,2
1348951110,09/29/2012 20:38:30,2,docr,2054.69,2,2.052,2,34.604,2,1.53,2,86.91,2,1492.274,2,27.6617,2,35.93286386,2,-122.93329253,2
1348951125,09/29/2012 20:38:45,2,docr,2051.64,2,2.054,2,34.603,2,1.525,2,86.91,2,1492.229,2,27.6607,2,35.93287,2,-122.93326,2
1348951140,09/29/2012 20:39:00,2,docr,2048.5,2,2.055,2,34.603,2,1.523,2,86.9,2,1492.18,2,27.6606,2,35.93289006,2,-122.93328586,2
1348951155,09/29/2012 20:39:15,2,docr,2045.25,2,2.057,2,34.603,2,1.522,2,86.91,2,1492.133,2,27.6604,2,35.93289626,2,-122.9332918,2
1348951170,09/29/2012 20:39:30,2,docr,2042.5,2,2.06,2,34.603,2,1.516,2,86.91,2,1492.099,2,27.6602,2,35.932907,2,-122.933288,2
1348951185,09/29/2012 20:39:45,2,docr,2040.73,2,2.062,2,34.603,2,1.514,2,86.91,2,1492.077,2,27.66,2,35.93291913,2,-122.9333082,2
1348951200,09/29/2012 20:40:00,2,docr,2040.53,2,2.064,2,34.603,2,1.514,2,86.91,2,1492.083,2,27.6598,2,35.9329242,2,-122.93331393,2
1348951215,09/29/2012 20:40:15,2,docr,2040.63,2,2.069,2,34.603,2,1.515,2,86.92,2,1492.106,2,27.6595,2,35.93291393,2,-122.9333138,2
1348951230,09/29/2012 20:40:30,2,docr,2040.63,2,2.066,2,34.603,2,1.515,2,86.91,2,1492.093,2,27.6597,2,35.93289166,2,-122.93331026,2
1348951245,09/29/2012 20:40:45,2,docr,2040.24,2,2.07,2,34.602,2,1.514,2,86.91,2,1492.102,2,27.6586,2,35.93288673,2,-122.93331613,2
1348951260,09/29/2012 20:41:00,2,docr,2039.65,2,2.064,2,34.603,2,1.513,2,86.9,2,1492.067,2,27.6598,2,35.93285713,2,-122.9332916,2
1348951275,09/29/2012 20:41:15,2,docr,2039.65,2,2.062,2,34.603,2,1.512,2,86.91,2,1492.059,2,27.66,2,35.9328668,2,-122.93330093,2
1348951290,09/29/2012 20:41:30,2,docr,2039.16,2,2.062,2,34.603,2,1.514,2,86.9,2,1492.05,2,27.66,2,35.93287206,2,-122.93331066,2
1348951305,09/29/2012 20:41:45,2,docr,2038.18,2,2.063,2,34.603,2,1.514,2,86.91,2,1492.038,2,27.6599,2,35.9328432,2,-122.9333222,2
1348951320,09/29/2012 20:42:00,2,docr,2036.11,2,2.064,2,34.603,2,1.511,2,86.92,2,1492.007,2,27.6598,2,35.93282786,2,-122.9333166,2
1348951335,09/29/2012 20:42:15,2,docr,2033.26,2,2.064,2,34.603,2,1.512,2,86.91,2,1491.958,2,27.6598,2,35.932807,2,-122.933307,2
1348951350,09/29/2012 20:42:30,2,docr,2030.02,2,2.065,2,34.603,2,1.512,2,86.89,2,1491.907,2,27.6597,2,35.93282133,2,-122.93331786,2
1348951365,09/29/2012 20:42:45,2,docr,2027.46,2,2.065,2,34.603,2,1.511,2,86.91,2,1491.863,2,27.6597,2,35.9328178,2,-122.93331213,2
1348951380,09/29/2012 20:43:00,2,docr,2026.87,2,2.066,2,34.602,2,1.51,2,86.91,2,1491.856,2,27.6588,2,35.932813,2,-122.933306,2
1348951395,09/29/2012 20:43:15,2,docr,2026.28,2,2.069,2,34.602,2,1.508,2,86.88,2,1491.859,2,27.6586,2,35.93281393,2,-122.93328133,2
1348951410,09/29/2012 20:43:30,2,docr,2026.08,2,2.076,2,34.601,2,1.5,2,86.91,2,1491.885,2,27.6572,2,35.9328248,2,-122.933294,2
1348951425,09/29/2012 20:43:45,2,docr,2025.69,2,2.076,2,34.601,2,1.495,2,86.92,2,1491.878,2,27.6572,2,35.932847,2,-122.933318,2
1348951440,09/29/2012 20:44:00,2,docr,2025.4,2,2.076,2,34.602,2,1.495,2,86.91,2,1491.874,2,27.658,2,35.932861,2,-122.93329426,2
1348951455,09/29/2012 20:44:15,2,docr,2024.71,2,2.077,2,34.601,2,1.495,2,86.9,2,1491.866,2,27.6571,2,35.93287753,2,-122.93329266,2
1348951470,09/29/2012 20:44:30,2,docr,2023.82,2,2.078,2,34.601,2,1.495,2,86.89,2,1491.855,2,27.6571,2,35.932911,2,-122.933302,2
1348951485,09/29/2012 20:44:45,2,docr,2023.13,2,2.078,2,34.601,2,1.495,2,86.91,2,1491.843,2,27.657,2,35.9329088,2,-122.93330273,2
1348951500,09/29/2012 20:45:00,2,docr,2023.13,2,2.077,2,34.601,2,1.495,2,86.89,2,1491.839,2,27.6571,2,35.9329216,2,-122.93330146,2
1348951515,09/29/2012 20:45:15,2,docr,2023.13,2,2.077,2,34.601,2,1.495,2,86.92,2,1491.839,2,27.6571,2,35.932959,2,-122.933301,2
1348951530,09/29/2012 20:45:30,2,docr,2022.54,2,2.078,2,34.601,2,1.495,2,86.9,2,1491.833,2,27.657,2,35.9329502,2,-122.9333252,2
1348951545,09/29/2012 20:45:45,2,docr,2021.76,2,2.08,2,34.601,2,1.494,2,86.91,2,1491.828,2,27.6569,2,35.9329506,2,-122.9333308,2
1348951560,09/29/2012 20:46:00,2,docr,2021.07,2,2.081,2,34.601,2,1.495,2,86.92,2,1491.821,2,27.6568,2,35.932963,2,-122.93332,2
1348951575,09/29/2012 20:46:15,2,docr,2020.38,2,2.082,2,34.602,2,1.494,2,86.92,2,1491.815,2,27.6575,2,35.93297366,2,-122.93331986,2
1348951590,09/29/2012 20:46:30,2,docr,2020.28,2,2.084,2,34.601,2,1.495,2,86.92,2,1491.82,2,27.6566,2,35.93297886,2,-122.93332426,2
1348951605,09/29/2012 20:46:45,2,docr,2020.09,2,2.083,2,34.601,2,1.495,2,86.92,2,1491.813,2,27.6566,2,35.932955,2,-122.93329806,2
1348951620,09/29/2012 20:47:00,2,docr,2019.79,2,2.083,2,34.601,2,1.494,2,86.92,2,1491.808,2,27.6566,2,35.93294186,2,-122.93330766,2
1348951635,09/29/2012 20:47:15,2,docr,2019.5,2,2.084,2,34.601,2,1.494,2,86.92,2,1491.807,2,27.6566,2,35.93293153,2,-122.933314,2
1348951650,09/29/2012 20:47:30,2,docr,2019.4,2,2.095,2,34.601,2,1.494,2,86.91,2,1491.853,2,27.6557,2,35.93295673,2,-122.93338586,2
1348951665,09/29/2012 20:47:45,2,docr,2019.1,2,2.085,2,34.601,2,1.494,2,86.92,2,1491.805,2,27.6565,2,35.93294726,2,-122.93338146,2
1348951680,09/29/2012 20:48:00,2,docr,2018.41,2,2.085,2,34.601,2,1.493,2,86.91,2,1491.793,2,27.6565,2,35.932931,2,-122.93338,2
1348951695,09/29/2012 20:48:15,2,docr,2017.73,2,2.086,2,34.601,2,1.493,2,86.9,2,1491.785,2,27.6564,2,35.93295653,2,-122.9334358,2
1348951710,09/29/2012 20:48:30,2,docr,2017.43,2,2.086,2,34.601,2,1.493,2,86.88,2,1491.78,2,27.6564,2,35.93294266,2,-122.9334404,2
1348951725,09/29/2012 20:48:45,2,docr,2016.94,2,2.086,2,34.601,2,1.493,2,86.91,2,1491.772,2,27.6564,2,35.932924,2,-122.93345,2
1348951740,09/29/2012 20:49:00,2,docr,2016.06,2,2.087,2,34.601,2,1.493,2,86.92,2,1491.761,2,27.6563,2,35.93297053,2,-122.93351506,2
1348951755,09/29/2012 20:49:15,2,docr,2015.27,2,2.088,2,34.601,2,1.491,2,86.91,2,1491.752,2,27.6562,2,35.93298506,2,-122.93352266,2
1348951770,09/29/2012 20:49:30,2,docr,2014.48,2,2.087,2,34.601,2,1.491,2,86.92,2,1491.734,2,27.6563,2,35.932991,2,-122.93352,2
1348951785,09/29/2012 20:49:45,2,docr,2014.58,2,2.088,2,34.601,2,1.491,2,86.92,2,1491.74,2,27.6562,2,35.93302106,2,-122.93351006,2
1348951800,09/29/2012 20:50:00,2,docr,2013.7,2,2.088,2,34.601,2,1.49,2,86.9,2,1491.725,2,27.6562,2,35.93302513,2,-122.9335116,2
1348951815,09/29/2012 20:50:15,2,docr,2012.32,2,2.089,2,34.601,2,1.49,2,86.91,2,1491.706,2,27.6561,2,35.933025,2,-122.933516,2
1348951830,09/29/2012 20:50:30,2,docr,2011.73,2,2.09,2,34.6,2,1.486,2,86.91,2,1491.699,2,27.6552,2,35.93304553,2,-122.93351813,2
1348951845,09/29/2012 20:50:45,2,docr,2010.75,2,2.091,2,34.6,2,1.485,2,86.91,2,1491.686,2,27.6552,2,35.93305633,2,-122.93352146,2
1348951860,09/29/2012 20:51:00,2,docr,2009.76,2,2.094,2,34.6,2,1.483,2,86.92,2,1491.683,2,27.6549,2,35.933078,2,-122.933532,2
1348951875,09/29/2012 20:51:15,2,docr,2009.96,2,2.092,2,34.6,2,1.481,2,86.9,2,1491.677,2,27.6551,2,35.9330588,2,-122.93350193,2
1348951890,09/29/2012 20:51:30,2,docr,2009.47,2,2.092,2,34.6,2,1.48,2,86.91,2,1491.669,2,27.6551,2,35.93306353,2,-122.93348813,2
1348951905,09/29/2012 20:51:45,2,docr,2009.76,2,2.091,2,34.6,2,1.481,2,86.9,2,1491.67,2,27.6552,2,35.933113,2,-122.933492,2
1348951920,09/29/2012 20:52:00,2,docr,2009.76,2,2.092,2,34.6,2,1.482,2,86.92,2,1491.674,2,27.6551,2,35.93311473,2,-122.93347866,2
1348951935,09/29/2012 20:52:15,2,docr,2010.16,2,2.093,2,34.6,2,1.481,2,86.91,2,1491.685,2,27.655,2,35.9331244,2,-122.9334746,2
1348951950,09/29/2012 20:52:30,2,docr,2009.86,2,2.093,2,34.6,2,1.482,2,86.92,2,1491.68,2,27.655,2,35.93315213,2,-122.93347893,2
1348951965,09/29/2012 20:52:45,2,docr,2009.27,2,2.095,2,34.6,2,1.481,2,86.92,2,1491.679,2,27.6548,2,35.93314233,2,-122.93347073,2
1348951980,09/29/2012 20:53:00,2,docr,2009.17,2,2.095,2,34.6,2,1.481,2,86.92,2,1491.677,2,27.6548,2,35.93313633,2,-122.9334656,2
1348951995,09/29/2012 20:53:15,2,docr,2009.47,2,2.094,2,34.6,2,1.48,2,86.92,2,1491.678,2,27.6549,2,35.93315166,2,-122.93345946,2
1348952010,09/29/2012 20:53:30,2,docr,2009.47,2,2.094,2,34.6,2,1.481,2,86.92,2,1491.678,2,27.6549,2,35.93311966,2,-122.933452,2
1348952025,09/29/2012 20:53:45,2,docr,2009.37,2,2.091,2,34.601,2,1.481,2,86.91,2,1491.664,2,27.6559,2,35.933106,2,-122.933462,2
1348952040,09/29/2012 20:54:00,2,docr,2009.27,2,2.091,2,34.6,2,1.481,2,86.92,2,1491.661,2,27.6551,2,35.9331156,2,-122.93347626,2
1348952055,09/29/2012 20:54:15,2,docr,2009.17,2,2.092,2,34.601,2,1.481,2,86.92,2,1491.665,2,27.6559,2,35.93311353,2,-122.93347006,2
1348952070,09/29/2012 20:54:30,2,docr,2008.88,2,2.099,2,34.6,2,1.481,2,86.92,2,1491.689,2,27.6545,2,35.933111,2,-122.933461,2
1348952085,09/29/2012 20:54:45,2,docr,2008.48,2,2.092,2,34.601,2,1.482,2,86.85,2,1491.653,2,27.6559,2,35.9330542,2,-122.93342433,2
1348952100,09/29/2012 20:55:00,2,docr,2007.6,2,2.093,2,34.6,2,1.482,2,86.9,2,1491.641,2,27.655,2,35.93304993,2,-122.93343666,2
1348952115,09/29/2012 20:55:15,2,docr,2006.81,2,2.094,2,34.601,2,1.48,2,86.9,2,1491.633,2,27.6557,2,35.933035,2,-122.933454,2
1348952130,09/29/2012 20:55:30,2,docr,2006.13,2,2.097,2,34.6,2,1.479,2,86.91,2,1491.633,2,27.6547,2,35.93302873,2,-122.9334426,2
1348952145,09/29/2012 20:55:45,2,docr,2005.83,2,2.098,2,34.6,2,1.48,2,86.91,2,1491.633,2,27.6546,2,35.9330302,2,-122.9334346,2
1348952160,09/29/2012 20:56:00,2,docr,2005.24,2,2.098,2,34.6,2,1.478,2,86.91,2,1491.623,2,27.6546,2,35.933039,2,-122.933425,2
1348952175,09/29/2012 20:56:15,2,docr,2005.04,2,2.099,2,34.6,2,1.478,2,86.91,2,1491.624,2,27.6545,2,35.93297013,2,-122.93338713,2
1348952190,09/29/2012 20:56:30,2,docr,2004.55,2,2.101,2,34.6,2,1.476,2,86.91,2,1491.624,2,27.6543,2,35.93295406,2,-122.93338253,2
1348952205,09/29/2012 20:56:45,2,docr,2003.86,2,2.097,2,34.6,2,1.475,2,86.91,2,1491.595,2,27.6546,2,35.932942,2,-122.933367,2
1348952220,09/29/2012 20:57:00,2,docr,2003.47,2,2.098,2,34.6,2,1.474,2,86.91,2,1491.592,2,27.6546,2,35.9329216,2,-122.9333574,2
1348952235,09/29/2012 20:57:15,2,docr,2002.59,2,2.098,2,34.599,2,1.469,2,86.91,2,1491.576,2,27.6538,2,35.93291573,2,-122.93335546,2
1348952250,09/29/2012 20:57:30,2,docr,2003.67,2,2.098,2,34.6,2,1.471,2,86.92,2,1491.596,2,27.6546,2,35.932882,2,-122.93332653,2
1348952265,09/29/2012 20:57:45,2,docr,2002.88,2,2.098,2,34.6,2,1.471,2,86.91,2,1491.582,2,27.6546,2,35.93288833,2,-122.9333468,2
1348952280,09/29/2012 20:58:00,2,docr,2001.41,2,2.099,2,34.599,2,1.472,2,86.91,2,1491.56,2,27.6537,2,35.93288573,2,-122.93335633,2
1348952295,09/29/2012 20:58:15,2,docr,1999.54,2,2.098,2,34.599,2,1.469,2,86.86,2,1491.524,2,27.6537,2,35.93285406,2,-122.93332433,2
1348952310,09/29/2012 20:58:30,2,docr,1999.05,2,2.101,2,34.599,2,1.465,2,86.89,2,1491.528,2,27.6535,2,35.9328516,2,-122.9333212,2
1348952325,09/29/2012 20:58:45,2,docr,1998.55,2,2.096,2,34.599,2,1.465,2,86.91,2,1491.498,2,27.6539,2,35.93285006,2,-122.93330513,2
1348952340,09/29/2012 20:59:00,2,docr,1997.87,2,2.097,2,34.599,2,1.466,2,86.91,2,1491.491,2,27.6538,2,35.9328684,2,-122.9333372,2
1348952355,09/29/2012 20:59:15,2,docr,1997.67,2,2.101,2,34.599,2,1.464,2,86.89,2,1491.505,2,27.6535,2,35.93287166,2,-122.93333373,2
1348952370,09/29/2012 20:59:30,2,docr,1997.67,2,2.097,2,34.599,2,1.467,2,86.92,2,1491.487,2,27.6538,2,35.932876,2,-122.933328,2
1348952385,09/29/2012 20:59:45,2,docr,1997.67,2,2.097,2,34.599,2,1.467,2,86.91,2,1491.487,2,27.6538,2,35.9328952,2,-122.9333366,2
1348952400,09/29/2012 21:00:00,2,docr,1997.57,2,2.098,2,34.598,2,1.464,2,86.92,2,1491.489,2,27.6529,2,35.9329034,2,-122.93334026,2
1348952415,09/29/2012 21:00:15,2,docr,1997.47,2,2.1,2,34.599,2,1.463,2,86.92,2,1491.497,2,27.6536,2,35.932927,2,-122.93336,2
1348952430,09/29/2012 21:00:30,2,docr,1997.37,2,2.099,2,34.599,2,1.463,2,86.91,2,1491.491,2,27.6536,2,35.93287313,2,-122.93332833,2
1348952445,09/29/2012 21:00:45,2,docr,1997.08,2,2.103,2,34.599,2,1.465,2,86.91,2,1491.503,2,27.6533,2,35.93287086,2,-122.93333193,2
1348952460,09/29/2012 21:01:00,2,docr,1996.39,2,2.101,2,34.599,2,1.465,2,86.9,2,1491.483,2,27.6535,2,35.932859,2,-122.933335,2
1348952475,09/29/2012 21:01:15,2,docr,1996.19,2,2.101,2,34.599,2,1.465,2,86.91,2,1491.48,2,27.6535,2,35.93284606,2,-122.93332193,2
1348952490,09/29/2012 21:01:30,2,docr,1996.19,2,2.098,2,34.598,2,1.463,2,86.9,2,1491.465,2,27.6529,2,35.93285526,2,-122.93332946,2
1348952505,09/29/2012 21:01:45,2,docr,1995.6,2,2.098,2,34.598,2,1.461,2,86.91,2,1491.455,2,27.6529,2,35.932865,2,-122.933332,2
1348952520,09/29/2012 21:02:00,2,docr,1994.82,2,2.098,2,34.598,2,1.461,2,86.9,2,1491.442,2,27.6529,2,35.9328522,2,-122.93332933,2
1348952535,09/29/2012 21:02:15,2,docr,1993.83,2,2.097,2,34.598,2,1.461,2,86.9,2,1491.42,2,27.653,2,35.93286373,2,-122.93334026,2
1348952550,09/29/2012 21:02:30,2,docr,1993.15,2,2.097,2,34.598,2,1.457,2,86.91,2,1491.409,2,27.653,2,35.932912,2,-122.933363,2
1348952565,09/29/2012 21:02:45,2,docr,1992.65,2,2.097,2,34.598,2,1.455,2,86.91,2,1491.4,2,27.653,2,35.93290933,2,-122.93336586,2
1348952580,09/29/2012 21:03:00,2,docr,1992.56,2,2.097,2,34.598,2,1.453,2,86.9,2,1491.399,2,27.653,2,35.932916,2,-122.933371,2
1348952595,09/29/2012 21:03:15,2,docr,1992.56,2,2.097,2,34.598,2,1.456,2,86.91,2,1491.399,2,27.653,2,35.93293786,2,-122.93333153,2
1348952610,09/29/2012 21:03:30,2,docr,1992.56,2,2.097,2,34.598,2,1.455,2,86.9,2,1491.399,2,27.653,2,35.93298046,2,-122.93334193,2
1348952625,09/29/2012 21:03:45,2,docr,1992.36,2,2.097,2,34.598,2,1.456,2,86.9,2,1491.395,2,27.653,2,35.9329982,2,-122.9333446,2
1348952640,09/29/2012 21:04:00,2,docr,1992.36,2,2.1,2,34.598,2,1.455,2,86.91,2,1491.408,2,27.6527,2,35.9330038,2,-122.93335213,2
1348952655,09/29/2012 21:04:15,2,docr,1992.75,2,2.108,2,34.599,2,1.456,2,86.91,2,1491.451,2,27.6529,2,35.93298333,2,-122.9333542,2
1348952670,09/29/2012 21:04:30,2,docr,1993.05,2,2.105,2,34.598,2,1.458,2,86.91,2,1491.442,2,27.6524,2,35.93295873,2,-122.93334446,2
1348952685,09/29/2012 21:04:45,2,docr,1993.44,2,2.104,2,34.599,2,1.459,2,86.9,2,1491.446,2,27.6532,2,35.9329288,2,-122.9333312,2
1348952700,09/29/2012 21:05:00,2,docr,1993.34,2,2.101,2,34.598,2,1.461,2,86.9,2,1491.429,2,27.6527,2,35.9329236,2,-122.93331893,2
1348952715,09/29/2012 21:05:15,2,docr,1992.85,2,2.104,2,34.599,2,1.461,2,86.91,2,1491.435,2,27.6532,2,35.932921,2,-122.933309,2
1348952730,09/29/2012 21:05:30,2,docr,1992.46,2,2.103,2,34.599,2,1.46,2,86.9,2,1491.424,2,27.6533,2,35.93289353,2,-122.93330573,2
1348952745,09/29/2012 21:05:45,2,docr,1991.97,2,2.104,2,34.599,2,1.459,2,86.9,2,1491.42,2,27.6532,2,35.93288973,2,-122.93328793,2
1348952760,09/29/2012 21:06:00,2,docr,1990.69,2,2.1,2,34.599,2,1.458,2,86.9,2,1491.381,2,27.6535,2,35.932901,2,-122.933273,2
1348952775,09/29/2012 21:06:15,2,docr,1990.1,2,2.103,2,34.599,2,1.458,2,86.88,2,1491.384,2,27.6533,2,35.93283446,2,-122.93327433,2
1348952790,09/29/2012 21:06:30,2,docr,1990.2,2,2.111,2,34.598,2,1.459,2,86.91,2,1491.419,2,27.6519,2,35.93283673,2,-122.93327213,2
1348952805,09/29/2012 21:06:45,2,docr,1990.1,2,2.099,2,34.599,2,1.459,2,86.9,2,1491.367,2,27.6536,2,35.932852,2,-122.933275,2
1348952820,09/29/2012 21:07:00,2,docr,1989.71,2,2.099,2,34.598,2,1.459,2,86.9,2,1491.358,2,27.6528,2,35.93283433,2,-122.93329,2
1348952835,09/29/2012 21:07:15,2,docr,1989.02,2,2.1,2,34.598,2,1.459,2,86.91,2,1491.351,2,27.6527,2,35.9328422,2,-122.93330333,2
1348952850,09/29/2012 21:07:30,2,docr,1989.12,2,2.099,2,34.598,2,1.458,2,86.91,2,1491.348,2,27.6528,2,35.932855,2,-122.933316,2
1348952865,09/29/2012 21:07:45,2,docr,1989.21,2,2.099,2,34.598,2,1.455,2,86.91,2,1491.35,2,27.6528,2,35.93291606,2,-122.93332666,2
1348952880,09/29/2012 21:08:00,2,docr,1989.12,2,2.1,2,34.598,2,1.454,2,86.92,2,1491.353,2,27.6527,2,35.9329222,2,-122.93333426,2
1348952895,09/29/2012 21:08:15,2,docr,1988.92,2,2.1,2,34.598,2,1.454,2,86.91,2,1491.349,2,27.6527,2,35.932883,2,-122.93332,2
1348952910,09/29/2012 21:08:30,2,docr,1988.62,2,2.1,2,34.598,2,1.454,2,86.92,2,1491.344,2,27.6527,2,35.93290106,2,-122.93332553,2
1348952925,09/29/2012 21:08:45,2,docr,1987.84,2,2.1,2,34.598,2,1.454,2,86.91,2,1491.331,2,27.6527,2,35.93290406,2,-122.9333302,2
1348952940,09/29/2012 21:09:00,2,docr,1985.77,2,2.101,2,34.598,2,1.454,2,86.9,2,1491.3,2,27.6526,2,35.93288693,2,-122.93334773,2
1348952955,09/29/2012 21:09:15,2,docr,1984.1,2,2.102,2,34.598,2,1.451,2,86.87,0,1491.276,2,27.6525,2,35.93287266,2,-122.93334306,2
1348952970,09/29/2012 21:09:30,2,docr,1984.1,2,2.102,2,34.598,2,1.448,2,86.91,2,1491.276,2,27.6525,2,35.93286306,2,-122.93333886,2
1348952985,09/29/2012 21:09:45,2,docr,1983.71,2,2.103,2,34.598,2,1.449,2,86.91,2,1491.273,2,27.6524,2,35.9328592,2,-122.933377,2
1348953000,09/29/2012 21:10:00,2,docr,1983.41,2,2.103,2,34.597,2,1.448,2,86.91,2,1491.267,2,27.6516,2,35.93286313,2,-122.93338146,2
1348953015,09/29/2012 21:10:15,2,docr,1983.61,2,2.102,2,34.598,2,1.45,2,86.91,2,1491.267,2,27.6525,2,35.932857,2,-122.93338073,2
